,happiness
9555,4.009851933
9556,3.589984179
9557,1.865733266
9558,3.855706692
9559,4.132770538
9560,3.643948317
9561,4.209867001
9562,4.297777653
9563,4.133522034
9564,3.373660326
9565,4.340922832
9566,4.31575489
9567,3.628973484
9568,4.315295219
9569,4.135643005
9570,4.215827942
9571,3.880271912
9572,3.799445152
9573,3.762366295
9574,3.920283556
9575,4.173957825
9576,4.488501549
9577,4.255857468
9578,4.044989109
9579,4.180409431
9580,4.055792809
9581,4.189461708
9582,3.336572886
9583,4.191720963
9584,2.78672266
9585,4.212133408
9586,3.649152517
9587,3.660049438
9588,3.384331942
9589,4.281329155
9590,4.507674694
9591,3.557052135
9592,3.675924301
9593,4.069124222
9594,4.098530293
9595,3.989072084
9596,3.734821081
9597,3.915468454
9598,3.88538456
9599,2.368616819
9600,4.457240105
9601,4.262618065
9602,3.982786179
9603,4.346407413
9604,3.373052359
9605,3.704799891
9606,4.434004307
9607,4.067530632
9608,3.224053383
9609,4.199968338
9610,3.778611183
9611,3.680408001
9612,3.62371397
9613,4.440637112
9614,3.920748949
9615,4.230640411
9616,4.091189384
9617,3.861808538
9618,3.889497519
9619,3.709880829
9620,4.008809566
9621,3.572250605
9622,3.303360224
9623,3.884410381
9624,4.065365791
9625,3.975161552
9626,4.395179272
9627,4.095569611
9628,4.025024414
9629,3.771035194
9630,4.116998672
9631,4.275438309
9632,3.994475126
9633,4.726972103
9634,3.791619301
9635,2.151348829
9636,3.543245792
9637,3.114927292
9638,3.887440205
9639,3.936445713
9640,4.124025345
9641,4.252293587
9642,3.476037741
9643,4.272634506
9644,3.93158412
9645,4.200570107
9646,4.846460342
9647,3.549567461
9648,3.938174248
9649,4.830602169
9650,3.231051683
9651,4.139591694
9652,3.803094864
9653,4.000565052
9654,3.871139288
9655,3.856030703
9656,3.923757076
9657,4.284791946
9658,4.10122776
9659,4.019168377
9660,4.074905396
9661,4.258898735
9662,4.144412041
9663,4.469159126
9664,4.162910461
9665,4.405090809
9666,4.019857883
9667,3.982684374
9668,3.97110796
9669,4.04030323
9670,3.624208689
9671,3.563038349
9672,3.160572529
9673,4.107355118
9674,3.2433424
9675,3.590461493
9676,4.234477997
9677,2.908487082
9678,4.154986858
9679,3.933013678
9680,3.893387794
9681,4.18136549
9682,4.047863007
9683,4.480991364
9684,4.443401337
9685,4.126875877
9686,4.315944672
9687,4.116668701
9688,4.134715557
9689,4.062698364
9690,2.724160433
9691,4.389269829
9692,4.00784874
9693,4.108950615
9694,3.990420818
9695,3.684818506
9696,3.823168516
9697,4.54997921
9698,3.896338701
9699,3.824863434
9700,4.451991081
9701,3.818549395
9702,4.200204849
9703,3.370576382
9704,2.538106441
9705,4.571736813
9706,4.012746811
9707,4.248301506
9708,3.694189787
9709,3.996208191
9710,4.188602448
9711,4.841688633
9712,2.934529781
9713,4.010275841
9714,3.782705545
9715,3.678825617
9716,3.901870251
9717,3.81054163
9718,3.921680927
9719,4.477461815
9720,3.79249692
9721,4.072329998
9722,4.133654118
9723,3.574320078
9724,4.294176579
9725,3.802426577
9726,2.780032158
9727,3.05404377
9728,3.555844069
9729,3.305967093
9730,4.006897926
9731,4.190453529
9732,4.196745872
9733,3.979604006
9734,3.75330925
9735,4.131437302
9736,3.713679075
9737,3.954092741
9738,4.002897263
9739,3.733233452
9740,4.660395145
9741,4.023180485
9742,3.589293003
9743,3.251373529
9744,3.898940325
9745,4.016587257
9746,4.117402077
9747,3.751159668
9748,4.30415535
9749,4.019714355
9750,2.75406456
9751,4.024114132
9752,4.243087769
9753,3.532517433
9754,4.386677742
9755,3.458636761
9756,4.264558792
9757,4.359853268
9758,3.716933966
9759,4.272799492
9760,3.758136034
9761,4.066706181
9762,4.414729118
9763,4.317588806
9764,3.876738548
9765,3.559958696
9766,3.457297802
9767,4.001673698
9768,4.162901878
9769,3.504968405
9770,4.189995766
9771,3.885941982
9772,3.693406343
9773,3.32054472
9774,2.960022211
9775,3.206380129
9776,3.964083672
9777,3.874951124
9778,3.924060583
9779,4.25737524
9780,3.839120626
9781,4.187633514
9782,3.870444298
9783,3.890480042
9784,3.791270971
9785,3.9660604
9786,3.459404707
9787,3.200083971
9788,3.276579618
9789,4.428724289
9790,4.347838402
9791,3.301504374
9792,4.113062859
9793,2.984440327
9794,3.966048717
9795,4.381236076
9796,3.258082867
9797,3.45324564
9798,4.094938278
9799,4.126639366
9800,3.677218676
9801,3.637106657
9802,4.24942112
9803,4.387388706
9804,4.15841198
9805,3.728109837
9806,4.796105862
9807,4.235602379
9808,4.162942886
9809,4.336395264
9810,4.15457058
9811,3.523603201
9812,4.358562469
9813,3.946439028
9814,3.585389376
9815,3.748075008
9816,3.75902915
9817,3.864758492
9818,3.849239111
9819,3.79952383
9820,3.657313585
9821,3.726605177
9822,4.221359253
9823,3.210389376
9824,3.681939363
9825,4.35289669
9826,3.812697887
9827,4.050859928
9828,4.126418114
9829,4.028412819
9830,3.623491287
9831,4.17891407
9832,3.971537113
9833,3.948410511
9834,4.721972466
9835,4.370007992
9836,3.910519123
9837,3.782541752
9838,4.545993805
9839,2.809680223
9840,4.565783501
9841,3.361720324
9842,3.999417782
9843,4.127290249
9844,4.080619812
9845,3.685742855
9846,3.433926821
9847,3.243789196
9848,4.366067886
9849,4.189564705
9850,4.692425251
9851,4.521801949
9852,3.976237535
9853,3.072438717
9854,2.882086277
9855,3.744723797
9856,4.048946857
9857,4.173540115
9858,3.87187624
9859,4.129415512
9860,3.932276011
9861,4.208076
9862,4.130090714
9863,4.207675934
9864,4.064940929
9865,4.179781914
9866,2.92186594
9867,3.632641077
9868,3.56655407
9869,4.086867332
9870,4.200823307
9871,4.172879219
9872,4.045136452
9873,3.319465399
9874,4.044315338
9875,4.578235149
9876,3.279470682
9877,4.223568916
9878,4.811114311
9879,3.902796745
9880,4.18904686
9881,4.003871441
9882,3.866234541
9883,3.821477175
9884,4.548868656
9885,4.159672737
9886,3.888716459
9887,4.506516933
9888,4.229546547
9889,3.939242125
9890,4.050485611
9891,3.557832479
9892,4.197463989
9893,4.308405876
9894,3.917586327
9895,4.117797375
9896,4.068300724
9897,4.302918911
9898,3.757856131
9899,4.34319067
9900,3.720459223
9901,3.512073994
9902,2.874521732
9903,4.106607437
9904,2.358986616
9905,4.025590897
9906,4.076393127
9907,4.301024437
9908,4.300105095
9909,3.778165579
9910,4.312609196
9911,3.483096123
9912,4.492756367
9913,4.256428719
9914,3.647834063
9915,4.535853863
9916,4.132276535
9917,3.174768209
9918,4.136497498
9919,4.113868713
9920,3.704003572
9921,4.148704529
9922,3.492599726
9923,4.250205994
9924,3.668940306
9925,3.865250826
9926,3.506103039
9927,3.805089951
9928,3.699922085
9929,4.141048431
9930,4.110568047
9931,4.187506676
9932,3.894358635
9933,3.906156778
9934,3.368093729
9935,2.345065594
9936,3.99189353
9937,4.418235779
9938,4.447735786
9939,3.761078119
9940,4.224627495
9941,3.322749853
9942,3.523659229
9943,3.956081152
9944,3.878671646
9945,4.7441926
9946,2.899909735
9947,3.996925592
9948,2.516370296
9949,4.340158463
9950,3.680994511
9951,3.69933939
9952,4.173320293
9953,4.188541412
9954,2.575927258
9955,3.701529264
9956,4.375174999
9957,4.371756554
9958,4.075119019
9959,4.432435513
9960,3.683756351
9961,3.954459667
9962,4.146745682
9963,2.86669302
9964,4.005344391
9965,4.288226128
9966,3.815007687
9967,4.403204918
9968,3.805979252
9969,4.525711536
9970,2.720258236
9971,3.892254353
9972,4.332448959
9973,3.720760345
9974,3.46679616
9975,4.334652901
9976,3.669876337
9977,4.311825752
9978,2.450304508
9979,4.008857727
9980,4.247529984
9981,4.004220009
9982,4.26211071
9983,4.101937294
9984,3.724158764
9985,4.146859169
9986,3.142089605
9987,4.312880039
9988,3.785301447
9989,2.774175882
9990,4.474697113
9991,3.819788694
9992,3.746515036
9993,3.810073614
9994,3.565747738
9995,3.817145348
9996,4.49759388
9997,4.457008362
9998,4.10116291
9999,3.599156857
10000,4.307706833
10001,4.314578533
10002,3.833812475
10003,3.440494776
10004,3.907482386
10005,3.589338064
10006,4.050305367
10007,2.231218338
10008,4.225404739
10009,4.127171516
10010,4.043457985
10011,3.59637332
10012,4.115369797
10013,3.851881981
10014,3.337067604
10015,4.335330009
10016,3.385867119
10017,3.560281754
10018,3.019419432
10019,2.931008101
10020,4.0236063
10021,4.317773819
10022,4.389139175
10023,4.064827919
10024,3.471264124
10025,3.398471117
10026,4.149781227
10027,3.478928566
10028,3.957392454
10029,4.648333073
10030,4.016201019
10031,3.797921896
10032,3.42020154
10033,3.97061348
10034,4.091060638
10035,3.994516373
10036,4.012450218
10037,4.288733482
10038,3.513393402
10039,4.156311989
10040,4.381902695
10041,4.447047234
10042,3.833995104
10043,4.43296814
10044,4.475670815
10045,3.989135265
10046,4.58752346
10047,3.441442966
10048,3.756511688
10049,4.16553688
10050,3.111247063
10051,4.315854549
10052,3.966733456
10053,4.087905884
10054,2.638848305
10055,3.148734808
10056,4.316824913
10057,3.890099764
10058,4.389377117
10059,3.690740824
10060,3.962756872
10061,4.241038799
10062,4.092979431
10063,3.963998795
10064,3.640728951
10065,3.651078224
10066,3.993553877
10067,3.662270784
10068,3.980327129
10069,3.836206198
10070,3.637850046
10071,4.186038017
10072,3.939981937
10073,4.061427593
10074,3.999878168
10075,3.879274845
10076,4.220626831
10077,4.329023361
10078,4.1019907
10079,4.190565586
10080,3.896555662
10081,4.050052643
10082,4.445857525
10083,3.86403203
10084,3.48953557
10085,3.889076233
10086,4.398015022
10087,4.435759544
10088,4.187773705
10089,2.215156794
10090,3.767451286
10091,4.256439209
10092,4.058344364
10093,3.976739168
10094,4.062501907
10095,4.334462643
10096,3.776698112
10097,3.843347549
10098,4.582790375
10099,4.065514565
10100,3.531586885
10101,3.484844685
10102,4.537830353
10103,3.824005365
10104,4.21198988
10105,3.859702587
10106,4.09996891
10107,3.660089254
10108,4.207958221
10109,3.85437727
10110,4.278312683
10111,4.331606865
10112,4.129460812
10113,4.044243813
10114,3.103991747
10115,4.235385895
10116,3.313760042
10117,4.731102467
10118,3.975252628
10119,3.47975421
10120,3.710443497
10121,4.16294384
10122,4.038238525
10123,3.590831757
10124,4.100152493
10125,3.070471048
10126,3.641521215
10127,3.727378845
10128,3.803780794
10129,4.056022644
10130,4.157688141
10131,4.222499847
10132,4.250544548
10133,3.609467745
10134,3.343326092
10135,3.532650471
10136,4.221816063
10137,2.752268076
10138,3.890899658
10139,4.058433056
10140,4.682431221
10141,3.925014734
10142,3.253931522
10143,4.217320442
10144,3.872601271
10145,3.965471983
10146,4.092889309
10147,4.575812817
10148,3.85422802
10149,4.228190422
10150,2.897339106
10151,4.55208683
10152,4.220274925
10153,3.988918543
10154,3.776837587
10155,3.402909517
10156,3.922431469
10157,3.896703959
10158,4.083909035
10159,3.839892387
10160,2.115098476
10161,4.100102425
10162,4.119749546
10163,4.115855217
10164,2.65212822
10165,4.492167473
10166,3.667388916
10167,3.756715536
10168,3.358956337
10169,3.812719584
10170,3.711467266
10171,3.838994026
10172,4.055556297
10173,4.281630516
10174,3.91664052
10175,3.976032734
10176,3.233037233
10177,4.162847519
10178,3.435892105
10179,3.75759244
10180,4.097737312
10181,4.13142252
10182,4.495821953
10183,3.913503647
10184,3.956345558
10185,4.441296577
10186,4.188758373
10187,3.760725737
10188,3.935381413
10189,3.797796249
10190,4.460007191
10191,3.83645606
10192,3.543493986
10193,4.258224487
10194,4.325323105
10195,4.37541914
10196,4.072392941
10197,4.188392639
10198,3.735368013
10199,3.710518837
10200,4.346055031
10201,4.403899193
10202,3.813573122
10203,4.072943687
10204,4.37450695
10205,3.91988802
10206,3.612672806
10207,4.091359615
10208,4.246592522
10209,3.122373104
10210,3.069718838
10211,3.993021965
10212,4.12511301
10213,4.184652805
10214,4.01570797
10215,3.868393183
10216,3.563159466
10217,3.836648703
10218,4.273434639
10219,3.929360867
10220,4.088823318
10221,3.941066027
10222,4.285966873
10223,3.671976089
10224,3.632954359
10225,4.076022625
10226,3.848604441
10227,3.712152004
10228,3.567013741
10229,3.797035694
10230,4.007875443
10231,3.955067873
10232,4.337534904
10233,3.750887156
10234,4.050213814
10235,3.198954344
10236,4.921693802
10237,3.06812191
10238,3.918370008
10239,4.09076786
10240,2.513542891
10241,4.106193542
10242,4.001990795
10243,4.074338913
10244,3.736899137
10245,4.388027191
10246,4.432821274
10247,4.267000198
10248,3.770312071
10249,4.146354675
10250,3.770058393
10251,3.896010637
10252,4.229013443
10253,4.124647141
10254,3.782226324
10255,4.146126747
10256,3.590765476
10257,4.03477478
10258,4.219535828
10259,3.882678747
10260,4.090744495
10261,3.69602108
10262,3.92458868
10263,2.89273715
10264,4.38843441
10265,3.76620388
10266,3.991785526
10267,3.890323639
10268,4.425160885
10269,4.485064983
10270,3.079596281
10271,3.111991644
10272,4.276410103
10273,4.276063919
10274,3.801949978
10275,3.627425671
10276,4.147795677
10277,4.465694427
10278,4.223572731
10279,3.962887287
10280,4.110567093
10281,4.185667038
10282,3.771576405
10283,3.707470417
10284,4.14192009
10285,4.709384441
10286,4.651360512
10287,3.318430185
10288,3.827768564
10289,4.023288727
10290,3.451922655
10291,4.108113766
10292,4.103093624
10293,3.791610241
10294,3.842850924
10295,4.343723297
10296,4.546070576
10297,3.819509506
10298,3.481553555
10299,4.212897301
10300,4.078096867
10301,4.228751183
10302,4.504899979
10303,3.216285467
10304,4.262134552
10305,3.907935143
10306,3.742320776
10307,4.181178093
10308,4.055796623
10309,4.057374001
10310,3.132668257
10311,3.85559082
10312,3.403128147
10313,3.80991888
10314,4.497149467
10315,3.970620632
10316,4.219623089
10317,3.744573593
10318,3.810808897
10319,4.190079689
10320,3.847182512
10321,4.187694073
10322,4.308579445
10323,4.286198616
10324,4.020111084
10325,3.732356787
10326,4.050387383
10327,3.832350254
10328,4.01184845
10329,3.295039654
10330,3.875468493
10331,4.064555168
10332,3.898482323
10333,4.209652901
10334,3.720710278
10335,4.424081802
10336,4.116024971
10337,4.397345543
10338,2.74524045
10339,4.589365005
10340,3.981071472
10341,4.706651688
10342,3.917474031
10343,4.398492813
10344,3.262807846
10345,3.096234322
10346,3.605257034
10347,3.962575912
10348,3.332900047
10349,4.234550953
10350,3.428646564
10351,3.853993654
10352,4.048149586
10353,3.223192453
10354,4.411846161
10355,3.84828043
10356,2.666678429
10357,3.891791582
10358,4.223190308
10359,3.331828594
10360,3.841390371
10361,3.669409037
10362,3.463843107
10363,3.883656025
10364,4.007731915
10365,4.003159523
10366,2.820256472
10367,3.620236635
10368,3.31198287
10369,3.792102337
10370,4.359728336
10371,3.808300972
10372,4.311290741
10373,4.227876663
10374,3.717685938
10375,4.097245693
10376,3.98844552
10377,4.306188583
10378,3.254358053
10379,4.136861324
10380,4.261793137
10381,4.436284542
10382,4.045598984
10383,4.358268261
10384,3.91437602
10385,4.018127441
10386,3.503119946
10387,4.631192207
10388,3.675020933
10389,3.873207331
10390,2.845076323
10391,3.003908157
10392,3.322144032
10393,4.050064564
10394,3.915466547
10395,4.040633202
10396,4.162194252
10397,4.158444881
10398,2.306023598
10399,3.372214794
10400,3.814304352
10401,4.639277458
10402,4.38113308
10403,4.543278694
10404,3.96165061
10405,4.222239971
10406,4.116956234
10407,3.449272394
10408,3.149281263
10409,4.054103851
10410,3.877486944
10411,4.019815445
10412,3.782787085
10413,4.162542343
10414,4.006532669
10415,3.656153679
10416,3.923108101
10417,2.525823116
10418,4.25836277
10419,3.649133444
10420,4.136431694
10421,3.731938839
10422,3.576721191
10423,3.990170002
10424,4.194217682
10425,3.440757036
10426,3.481856108
10427,4.608520031
10428,2.082912922
10429,4.302598
10430,3.861401081
10431,3.966431141
10432,4.230037689
10433,4.219419003
10434,4.251052856
10435,4.181283951
10436,4.417795181
10437,3.769632816
10438,4.180358887
10439,3.620939255
10440,3.705489874
10441,3.829037666
10442,4.086544991
10443,4.155079842
10444,3.159896851
10445,4.02562952
10446,3.901027441
10447,3.903352976
10448,4.142660141
10449,4.40144825
10450,4.343933105
10451,3.797225714
10452,3.985993147
10453,3.688721418
10454,4.2143116
10455,4.037959099
10456,4.268489838
10457,4.317797661
10458,4.49347496
10459,4.378739834
10460,4.337906837
10461,4.118142128
10462,3.576707363
10463,4.166157722
10464,2.557924509
10465,4.042119026
10466,4.260727882
10467,3.726788521
10468,3.957894325
10469,3.878318071
10470,4.148933411
10471,3.757138014
10472,4.286532402
10473,4.351895332
10474,3.369328022
10475,3.964055777
10476,3.320617437
10477,4.059668541
10478,4.005139351
10479,4.463251114
10480,3.788254023
10481,4.124594212
10482,4.009728909
10483,4.410116196
10484,4.297080994
10485,4.073681831
10486,3.954393148
10487,3.217073917
10488,3.930367708
10489,4.133600712
10490,4.149869919
10491,4.198382378
10492,4.205944061
10493,3.629119158
10494,3.878762007
10495,4.158922672
10496,4.075213909
10497,3.734740019
10498,3.878861666
10499,3.893612623
10500,4.107972622
10501,3.793105125
10502,3.963919163
10503,4.093748569
10504,4.259532928
10505,4.49965477
10506,3.598469973
10507,4.242113113
10508,3.966641188
10509,3.543030262
10510,3.524194479
10511,3.308306217
10512,4.047375679
10513,3.258746147
10514,3.942843437
10515,4.082433701
10516,3.809267521
10517,4.236314774
10518,3.903025389
10519,4.023866177
10520,4.15368557
10521,4.392649651
10522,4.062490463
10523,3.831587315
10524,4.158632278
10525,3.697574139
10526,4.024518967
10527,3.681300402
10528,3.772603035
10529,3.695377111
10530,4.87198782
10531,3.953437328
10532,4.08075285
10533,3.016377449
10534,4.221364975
10535,3.689567327
10536,3.566471338
10537,3.361774683
10538,4.065867424
10539,4.720777035
10540,3.425422668
10541,3.497544289
10542,3.828814507
10543,4.189318657
10544,4.21207571
10545,3.530426979
10546,4.380949974
10547,3.635104895
10548,4.11926651
10549,4.039269447
10550,4.140466213
10551,3.522759438
10552,3.692148209
10553,4.034425259
10554,4.44159174
10555,3.820618868
10556,3.033490896
10557,3.917238712
10558,3.28280592
10559,4.112369537
10560,3.371119738
10561,3.618553162
10562,2.229452848
10563,2.574452162
10564,3.811034203
10565,3.347168446
10566,3.092596054
10567,4.24530983
10568,4.085169792
10569,4.018007278
10570,3.211152792
10571,3.19735074
10572,4.204923153
10573,4.007170677
10574,4.002726555
10575,3.873231411
10576,3.906512976
10577,4.509652615
10578,3.49499464
10579,3.314854383
10580,3.272523165
10581,3.639870167
10582,3.567956209
10583,4.340044022
10584,3.852674246
10585,4.017474174
10586,3.710136652
10587,4.332945347
10588,4.10734272
10589,3.756018639
10590,3.750065088
10591,4.814750671
10592,3.779770374
10593,3.572560549
10594,4.258919239
10595,4.411061287
10596,4.106965065
10597,4.114498138
10598,3.440962076
10599,3.541312218
10600,3.97091651
10601,4.120895386
10602,4.173742294
10603,3.93274045
10604,4.53419733
10605,3.993896961
10606,3.63831687
10607,4.241142273
10608,3.814588785
10609,4.196408272
10610,3.970152617
10611,3.956024647
10612,4.142066002
10613,3.639441252
10614,4.058431625
10615,3.637308598
10616,2.671032429
10617,3.800103903
10618,3.760847569
10619,3.476468325
10620,4.604238987
10621,4.170108318
10622,4.102701664
10623,3.710822105
10624,3.201383829
10625,4.090446472
10626,3.37685895
10627,4.16221714
10628,4.368961334
10629,4.111084938
10630,4.149888992
10631,3.308128834
10632,3.945138454
10633,4.071568489
10634,4.484334946
10635,4.214509964
10636,3.662767887
10637,4.262609482
10638,4.15694809
10639,3.103989124
10640,4.181176186
10641,3.939415216
10642,3.435297966
10643,3.626981497
10644,4.225485802
10645,3.8782866
10646,3.62196517
10647,4.369970322
10648,4.002358437
10649,3.941537619
10650,4.272130489
10651,4.124750137
10652,2.511873245
10653,4.015189171
10654,2.801634073
10655,3.663161039
10656,4.258702278
10657,4.01751709
10658,4.196037769
10659,3.628826618
10660,4.282373428
10661,3.818880081
10662,3.768123627
10663,4.018369675
10664,4.295856476
10665,2.421518326
10666,3.57536006
10667,3.780576944
10668,3.985072851
10669,2.171002388
10670,4.688766479
10671,3.378116369
10672,3.761817217
10673,4.360238075
10674,4.017507076
10675,3.678208828
10676,3.539488792
10677,4.292136192
10678,4.137355804
10679,3.972822666
10680,3.666839361
10681,4.194550514
10682,3.634998798
10683,4.378371239
10684,4.038167953
10685,3.47984004
10686,3.709273815
10687,3.572811365
10688,2.111214876
10689,3.559677839
10690,3.037232637
10691,4.294048786
10692,4.41354847
10693,3.581346035
10694,3.708567858
10695,4.128560543
10696,3.975020409
10697,3.825176001
10698,3.938698769
10699,4.306797981
10700,4.101055145
10701,4.064060211
10702,4.072413445
10703,3.911155224
10704,4.041687489
10705,3.943852425
10706,3.976802588
10707,3.759312153
10708,4.026145458
10709,4.556652546
10710,3.759680986
10711,3.388648033
10712,2.818044186
10713,4.141282558
10714,3.912626505
10715,3.957625866
10716,4.965035439
10717,3.905853748
10718,4.348938942
10719,3.978312016
10720,3.880663633
10721,4.056072235
10722,3.930946112
10723,3.757304907
10724,2.644727707
10725,3.776317358
10726,4.494443417
10727,3.853013277
10728,4.277298927
10729,3.847276211
10730,4.366503239
10731,3.886507988
10732,4.563642979
10733,3.324699879
10734,3.751455545
10735,4.25844574
10736,3.024563551
10737,4.043106079
10738,4.226583481
10739,4.514442444
10740,4.01163435
10741,2.752854347
10742,3.417164326
10743,3.535560131
10744,4.191732883
10745,2.414898634
10746,4.090313911
10747,4.216346741
10748,4.363115311
10749,4.281211853
10750,4.038489342
10751,3.872083426
10752,4.250775814
10753,4.305143833
10754,3.860619068
10755,3.784077644
10756,3.858602285
10757,4.132873535
10758,3.345357895
10759,3.96319437
10760,3.761121988
10761,4.194063187
10762,3.613096237
10763,3.835955858
10764,4.272159576
10765,3.957063675
10766,3.722525358
10767,4.483522892
10768,4.290619373
10769,4.123264313
10770,1.878543854
10771,3.852733612
10772,3.67133069
10773,4.106379032
10774,3.658172369
10775,3.687396765
10776,3.365015745
10777,4.476546288
10778,4.190293312
10779,3.510691166
10780,3.978008032
10781,3.3015728
10782,3.969160557
10783,4.12940979
10784,3.766650677
10785,3.364041328
10786,4.139908791
10787,4.574104786
10788,4.480038643
10789,3.810035706
10790,3.843070745
10791,3.798702478
10792,4.420028687
10793,3.4913342
10794,3.925959349
10795,4.127772331
10796,3.425836563
10797,2.611704588
10798,4.337787628
10799,3.685436487
10800,4.267629623
10801,4.024333
10802,3.277708292
10803,3.964969635
10804,3.728303671
10805,4.193936348
10806,3.460370302
10807,3.491561413
10808,3.704998493
10809,4.172039986
10810,3.975080967
10811,4.247179985
10812,4.285247326
10813,3.956146002
10814,4.061867714
10815,4.255537987
10816,4.335814476
10817,3.687201023
10818,2.729789019
10819,4.046214581
10820,3.821561337
10821,3.787421703
10822,4.307394981
10823,4.408914566
10824,4.877754688
10825,3.6848979
10826,3.900975466
10827,3.637479067
10828,3.745709181
10829,4.524159908
10830,3.849747896
10831,4.061869144
10832,4.008498192
10833,4.141274929
10834,2.431682348
10835,3.529738426
10836,3.771003246
10837,4.254070759
10838,3.535351276
10839,3.721819878
10840,4.03976059
10841,4.682405949
10842,3.693477154
10843,3.857458591
10844,4.161969662
10845,4.310892582
10846,2.222193718
10847,3.85871315
10848,3.099660635
10849,4.142201424
10850,4.16272974
10851,3.903002501
10852,3.581907749
10853,3.941820383
10854,2.620967388
10855,3.912451029
10856,4.363538742
10857,3.929958582
10858,4.103162766
10859,4.13727951
10860,4.228659153
10861,4.103076935
10862,4.048587799
10863,3.627362013
10864,3.885079861
10865,3.912300825
10866,4.304519176
10867,4.173797607
10868,3.545207739
10869,3.570434809
10870,3.947075605
10871,3.501520872
10872,3.645585299
10873,4.400183201
10874,3.590797901
10875,4.227397919
10876,3.562446117
10877,3.737049103
10878,4.582999229
10879,4.037325859
10880,3.991302729
10881,3.77350688
10882,4.172284126
10883,4.573582172
10884,4.676438808
10885,3.981077671
10886,4.027938366
10887,3.651865482
10888,3.759268999
10889,4.058897018
10890,3.170620203
10891,4.508702278
10892,4.180421829
10893,4.260062218
10894,3.924992085
10895,4.231188774
10896,4.225532532
10897,3.801534653
10898,3.577697277
10899,3.371867418
10900,4.288954735
10901,4.148743153
10902,4.011210442
10903,3.994366646
10904,3.818526268
10905,3.840847969
10906,3.422782421
10907,3.930201054
10908,4.190986633
10909,3.782651424
10910,4.62010479
10911,4.051635742
10912,3.784507275
10913,3.980643034
10914,4.317105293
10915,3.728857517
10916,3.945560455
10917,4.431398392
10918,3.451558113
10919,3.649067163
10920,4.038672924
10921,3.405641079
10922,3.745517254
10923,4.182693005
10924,3.834508657
10925,4.000519753
10926,2.565377712
10927,3.721199036
10928,3.818456173
10929,4.470348358
10930,4.165160656
10931,4.11378336
10932,3.980891228
10933,3.388283968
10934,4.108855247
10935,2.77236104
10936,3.961098433
10937,3.947455406
10938,3.106400013
10939,4.514969826
10940,4.060356617
10941,4.047283173
10942,3.900291204
10943,3.700060844
10944,2.678857803
10945,2.640667439
10946,3.994647741
10947,4.373783112
10948,3.789876938
10949,4.460157394
10950,4.080265045
10951,3.85524559
10952,4.150357246
10953,3.944971085
10954,3.870907307
10955,3.840851545
10956,3.32954073
10957,4.036763668
10958,4.3398242
10959,4.097807407
10960,4.229904175
10961,4.12927103
10962,3.963010073
10963,3.519481182
10964,4.154697895
10965,3.464310408
10966,3.899636269
10967,3.956065893
10968,4.92934227
