,happiness
9231,3.7989662779113074
9232,3.97539944337053
9233,4.5311392307880975
9234,4.347887499096115
9235,2.7795489692438506
9236,4.115753430038536
9237,4.0832672266132075
9238,3.722501812722986
9239,3.647634711442927
9240,4.289229945229618
9241,4.7529137545269755
9242,4.028122165952922
9243,4.401444937601616
9244,3.7467095671062975
9245,3.513236012870435
9246,4.2721058083216
9247,3.8785409587755093
9248,4.812316345539316
9249,4.098677922991925
9250,4.147881937656931
9251,2.9799236663969024
9252,4.8785797279645795
9253,3.3344779275699015
9254,3.833424402527061
9255,4.203201730344612
9256,3.928502180171675
9257,4.2005730323383474
9258,3.7225492514825493
9259,4.0362511415879485
9260,4.005808149499639
9261,4.429041626856065
9262,3.7724361647259577
9263,3.353642674259892
9264,3.6621199415147645
9265,4.1345165494834015
9266,3.7716769455939056
9267,3.7302734113851193
9268,4.470271334128672
9269,3.9833576921001006
9270,4.744262955644793
9271,4.5694198450765295
9272,4.321591533139662
9273,3.691605460159854
9274,2.6185189166020386
9275,4.378030449107439
9276,4.270592679833739
9277,3.804494306066961
9278,3.2091476309972666
9279,4.200882830092251
9280,3.360386036958411
9281,4.178315593979383
9282,4.229144390728617
9283,3.8051156203151724
9284,4.4095737570162505
9285,3.819031673876408
9286,3.8293422131483976
9287,4.316423254622476
9288,2.357130393985444
9289,3.634354809182533
9290,3.605311239869501
9291,4.39299982130074
9292,3.304958883090929
9293,3.5337611228005463
9294,3.857488055174384
9295,2.6188348849160774
9296,4.508963869099793
9297,3.9071123925765003
9298,3.3791034754136993
9299,3.2316138104490806
9300,3.832570264972909
9301,4.2416646137650815
9302,4.266227015513571
9303,4.603939935679803
9304,2.914723587589394
9305,4.168452408278914
9306,4.063639503448533
9307,3.8044362638240843
9308,4.280388139152246
9309,4.098592177344324
9310,2.8770590617695606
9311,4.526217693585231
9312,2.9558530746293727
9313,4.460646448416838
9314,3.631129540479971
9315,3.2188516655343173
9316,4.28619471043759
9317,3.842111274926909
9318,3.5118158461464484
9319,4.109927334033153
9320,3.48859119962637
9321,4.067969230271284
9322,4.038000089526216
9323,3.9271680707097594
9324,3.1541680059338746
9325,3.114463644985637
9326,3.661246580125658
9327,4.490788095721836
9328,3.165699981032108
9329,3.6501392045767127
9330,3.6487305418269305
9331,3.8916720508378146
9332,4.394081039247982
9333,4.128084543936264
9334,3.6307339148001767
9335,3.514895618053721
9336,3.7150057146676274
9337,4.2030560997129625
9338,4.108592027380523
9339,4.0943684817847785
9340,4.041396083620615
9341,2.7701583767972697
9342,3.986594043598668
9343,3.2733040360064014
9344,3.7753320794604943
9345,3.3524981654812502
9346,3.75387797235567
9347,3.6781420541385503
9348,3.5429264978455848
9349,3.765215309272053
9350,3.6026845251674895
9351,3.8418727933138666
9352,3.952498658143571
9353,3.3551897310590215
9354,3.843554504763322
9355,4.315316911299832
9356,3.845223461589173
9357,4.267976841523831
9358,3.9654781751177834
9359,3.2664724378790186
9360,2.287802937475658
9361,3.9081956479429785
9362,4.175682074250755
9363,3.883767041113212
9364,3.240185835860009
9365,3.267942342059465
9366,4.373088215869693
9367,4.138944360586903
9368,4.737224567080114
9369,4.114912746525766
9370,4.548741999389128
9371,3.878951874584791
9372,3.944247414871996
9373,3.915969033171248
9374,3.1165586122595528
9375,3.6959177056602286
9376,3.559081358608597
9377,4.065273083789102
9378,3.92788841221239
9379,4.477953480951712
9380,3.879909454728426
9381,4.161285965909246
9382,4.140978990194824
9383,3.3978585259316505
9384,4.018210693616812
9385,3.9020478943446872
9386,4.690205687341676
9387,4.053255784981509
9388,4.4124347860728115
9389,4.328310654130133
9390,3.7609868796275805
9391,2.975045226454548
9392,3.6568500089880978
9393,4.235918492747734
9394,4.221524321413113
9395,3.4810605614722707
9396,3.798949997663279
9397,4.2947878505176895
9398,3.7781705248990143
9399,3.247377907386022
9400,3.8261149670330648
9401,3.9413544784000045
9402,3.774615149372253
9403,4.440930773676417
9404,3.6590848137353618
9405,4.257473670864382
9406,4.047249544502781
9407,3.1111071063558047
9408,4.271329523542918
9409,4.059567020177244
9410,4.013897753254403
9411,4.151222676047538
9412,3.0434232125013634
9413,4.129825164711687
9414,3.998755063478263
9415,3.726784919682345
9416,3.4394758881571854
9417,3.797929663046567
9418,4.186301924181475
9419,3.1835150071585447
9420,4.0156191150034175
9421,4.514533573934942
9422,4.019320160899525
9423,3.3675818748224353
9424,3.3053780491442195
9425,3.6941798274400472
9426,3.5986582909253446
9427,3.908711681234593
9428,3.9308404638643166
9429,3.241176065399781
9430,3.020277497695041
9431,3.2839036830535324
9432,3.74315721409741
9433,3.747654010183349
9434,3.2924480361838246
9435,3.383886656171744
9436,3.7496941521756746
9437,3.4760292831616346
9438,3.778626894992487
9439,3.9829091547326656
9440,3.120105820426494
9441,4.109831565376965
9442,3.5343832149810495
9443,4.227834775876685
9444,4.10858236168432
9445,4.257940015132058
9446,4.584755206136373
9447,3.759193806351023
9448,4.0788567309669945
9449,4.147105215468764
9450,3.043862721279828
9451,4.253975952627952
9452,4.431139514338254
9453,4.0200415988596845
9454,3.982179878968617
9455,3.8010579088119667
9456,3.9232492727741137
9457,4.550349701472582
9458,3.8730032749057477
9459,3.8549121461587
9460,4.005784066891728
9461,3.1548086250655336
9462,3.9096282136569087
9463,4.143819000539041
9464,3.60223725771616
9465,4.135950550610811
9466,3.077092381367356
9467,4.077267932467025
9468,4.106611734257889
9469,3.9535654551309607
9470,3.9107118094862012
9471,3.2561094027131987
9472,3.8792621929648408
9473,3.3212313415917847
9474,4.256868793592819
9475,3.441972487770309
9476,4.34766465513814
9477,4.661281449513003
9478,2.816733719113893
9479,4.072717567871962
9480,4.336891917958955
9481,2.5519354034357464
9482,4.1666847791929005
9483,3.962290255071991
9484,4.577202056549133
9485,3.708572852035588
9486,4.181295596652194
9487,3.020715389985061
9488,4.248830243435452
9489,4.033116569869845
9490,4.209482605743856
9491,4.217102612875012
9492,3.842559820357506
9493,3.403912180941269
9494,2.717977257089862
9495,4.437719638284291
9496,3.593058791616754
9497,3.9468130096534813
9498,4.175939272979762
9499,2.71727226756463
9500,3.659024849816281
9501,3.7619662343278875
9502,4.316955968398075
9503,3.879282692441649
9504,3.931778001910804
9505,4.494466166128307
9506,3.639458145359847
9507,3.6742622580889632
9508,3.79429239327173
9509,3.35713451221852
9510,4.045715959418558
9511,3.8644630176753543
9512,3.887515440183564
9513,3.77403419155482
9514,3.848054653660627
9515,3.8443602528139853
9516,4.301222263921375
9517,2.8940597809998936
9518,3.8254380360136944
9519,3.864971479958135
9520,3.87738146260176
9521,4.047313764710042
9522,3.8250549069970408
9523,3.809376984877267
9524,3.904017076308888
9525,2.8494113720816774
9526,3.758322453984035
9527,3.3491836509776816
9528,3.1551167525576407
9529,3.748702499602376
9530,4.403900832993754
9531,4.327602533972838
9532,2.7867658640720165
9533,3.4272644996577526
9534,2.9192440557411246
9535,3.108088992357693
9536,4.222766310906147
9537,3.764301767756322
9538,4.056688740177982
9539,3.558744238284237
9540,3.0149308930629406
9541,3.3345922308149407
9542,4.442014418588794
9543,3.4782037799387964
9544,3.1093037636059044
9545,4.034072717446943
9546,4.047123165800755
9547,3.5185236429421165
9548,4.052872704979833
9549,2.921639947635284
9550,4.267905169225054
9551,3.6136324524817662
9552,3.7566399389879432
9553,4.5076536717034195
9554,3.8213840404483532
9555,3.9457742756367433
9556,3.565727896034376
9557,2.5451438502863093
9558,3.872806867676915
9559,4.188932370370167
9560,3.6213559537295152
9561,4.3486951321822165
9562,4.438424546039396
9563,4.09197923067943
9564,3.2413794208295563
9565,4.41007935605767
9566,4.42216235331251
9567,3.592951723686526
9568,4.357081933228424
9569,4.232525675527941
9570,3.922719077249573
9571,3.954215331726543
9572,3.956371404151155
9573,3.645457241184385
9574,3.7934232431196233
9575,4.224733477519006
9576,4.365318201587108
9577,4.273105814867771
9578,3.840504076317045
9579,4.075947398114794
9580,4.194532382768291
9581,4.359580033099456
9582,3.2540654977997603
9583,4.159106191431384
9584,3.0848991056965525
9585,4.293046967514316
9586,3.5055585582145534
9587,3.5300898300713612
9588,3.2755088096534033
9589,4.13468332154424
9590,4.420873382683759
9591,3.439139457980911
9592,3.647085724496778
9593,4.022787292544445
9594,3.90089500060583
9595,3.9217547225544633
9596,3.8389732797166345
9597,4.068040989848167
9598,3.9015361180591586
9599,2.9119492786500834
9600,4.533989376962973
9601,4.344923540803687
9602,4.17161117187561
9603,4.15747267372151
9604,3.4851936254845466
9605,3.605674142644172
9606,4.5011737509702545
9607,3.937629323216987
9608,3.478109074537012
9609,4.089788578483436
9610,3.6524279756077647
9611,3.4548733789747663
9612,3.5224837682465817
9613,4.302178572344673
9614,4.058740519581541
9615,4.164538782951322
9616,4.093927398774934
9617,3.7781215870470417
9618,3.9274677138389245
9619,3.6092531309328457
9620,3.8845625655084173
9621,3.7788146005736865
9622,3.510677120130025
9623,4.018989032363734
9624,3.997927885866707
9625,3.9427124448815043
9626,4.607762783040142
9627,4.085142983838691
9628,3.9384887374115545
9629,3.7154897670861557
9630,3.9631845013386386
9631,4.233185071503625
9632,3.9675844911099607
9633,4.571660887165702
9634,3.8549549994133883
9635,2.0824976858252495
9636,3.6525176249138136
9637,3.0902464494355897
9638,3.9238183289392246
9639,4.133912994539566
9640,4.162223102461255
9641,4.196081257884636
9642,3.8341478914412037
9643,4.0607575847513875
9644,4.012606879271168
9645,3.785674327391992
9646,4.852701533153999
9647,3.4754802928236304
9648,3.9912795399734695
9649,4.80783541381043
9650,3.3567802550847343
9651,4.009236284831359
9652,3.920294902770236
9653,3.995410108459419
9654,3.896854108254732
9655,3.79133498811035
9656,3.9802871296742173
9657,4.192812098942768
9658,4.131887315223261
9659,4.003027167337856
9660,4.216452968033018
9661,4.244551604262382
9662,4.303516368904381
9663,4.2431893222808155
9664,4.264464938843833
9665,4.275996099968322
9666,4.120014035335986
9667,3.8531044366288234
9668,3.909725975020302
9669,3.9836788687478744
9670,3.7192642116741252
9671,3.6201393402050046
9672,3.297679987711258
9673,4.180990000492546
9674,3.448717469073212
9675,3.55432873921847
9676,4.088492100716605
9677,2.7799818908026364
9678,4.061729880769809
9679,3.8375851044223523
9680,4.228741971382074
9681,4.252821208794074
9682,4.072464419354975
9683,4.419672638591679
9684,4.512147936994408
9685,3.8979841113946136
9686,4.178071248358053
9687,3.8830846196107585
9688,4.154817251989657
9689,4.354095494090135
9690,2.9709794466398574
9691,4.417011927902105
9692,3.9179926806082914
9693,3.9748125612917247
9694,3.913337468586963
9695,3.62746080096168
9696,3.701335674225655
9697,4.550797238672441
9698,3.884461319898568
9699,3.572148339242286
9700,4.1521846084385
9701,3.7331779974734953
9702,4.100663145713647
9703,3.4518458512121843
9704,2.6783186684693185
9705,4.796769653455003
9706,3.937967472147445
9707,4.407726994014891
9708,3.645039239477602
9709,3.844183934951384
9710,4.219545484662411
9711,4.770005180962289
9712,2.8380859475032674
9713,4.185650837714444
9714,3.827342289097049
9715,3.733119463851288
9716,3.857664188466489
9717,3.9212465631829136
9718,3.7335448450004485
9719,4.467379605064515
9720,3.9760407009314966
9721,4.005096791975467
9722,4.114123338411105
9723,3.2914489913008893
9724,4.3376200458839005
9725,3.883983418959776
9726,2.960462015615896
9727,3.009977157204954
9728,3.667873914479208
9729,3.0683918418832388
9730,3.901001576981807
9731,4.062228277215607
9732,4.184282176613872
9733,3.8245518516639425
9734,3.8510554851232532
9735,4.196236493730579
9736,3.551449078356076
9737,3.873488721888262
9738,3.9644507887478557
9739,3.7210126463087283
9740,4.577600533036536
9741,4.0837676131204095
9742,3.4250958001545504
9743,3.2906365696385715
9744,3.831343096222247
9745,3.967694927850914
9746,3.935416748369117
9747,3.55616193018777
9748,4.403532306014633
9749,4.1852234936298345
9750,2.460560779136747
9751,4.071086776575473
9752,4.18007206502015
9753,3.569878709171796
9754,4.244700687815681
9755,3.5781822456639887
9756,4.264865149555547
9757,4.374024750687257
9758,3.774048632960244
9759,4.2930735989311435
9760,3.757495754363484
9761,4.147984263099814
9762,4.289000556934748
9763,4.4198126647205225
9764,3.8797322219580916
9765,3.757007946839222
9766,3.3973018127802193
9767,4.158122435645177
9768,4.166614190608573
9769,3.4021776739244745
9770,4.49594391768909
9771,3.6564242517422483
9772,3.6466419524928266
9773,3.535794979534141
9774,3.369545126329796
9775,3.1699104476020956
9776,4.08022378621116
9777,3.831836649039683
9778,3.776671722316263
9779,4.365017981492775
9780,3.670988184985152
9781,4.130311663927079
9782,3.853688492625051
9783,3.810360756364733
9784,3.9090405875262544
9785,3.9548139678005882
9786,3.359388239369247
9787,3.374023184733038
9788,3.140364343850768
9789,4.5088718548019955
9790,4.139884423930193
9791,3.3912985380316303
9792,4.04007610448564
9793,2.830812226022069
9794,4.057720980754232
9795,4.33587144515172
9796,3.484030232856302
9797,3.4519864664347293
9798,4.11629435229375
9799,4.104912688339185
9800,3.680450419360768
9801,3.61475636539811
9802,4.341503311665196
9803,4.069735340825161
9804,4.085903713000061
9805,3.651858026231237
9806,4.64217683910611
9807,4.403206682598929
9808,4.145705615474866
9809,4.43916654895377
9810,4.376917725760305
9811,3.397138055789978
9812,4.315850184242979
9813,3.9214156349080347
9814,3.5326098928955307
9815,3.904416405360237
9816,3.8245657199494056
9817,3.960535780629552
9818,3.8585675992003066
9819,3.9879410762660537
9820,3.6628660868597995
9821,3.7352203766123897
9822,4.182210464286204
9823,3.29307283397151
9824,3.516618978774419
9825,4.404920536986758
9826,3.8870196393576717
9827,4.086245593286714
9828,4.1416821366800365
9829,3.9207000419219065
9830,3.8067188443939504
9831,4.190049468448713
9832,4.111550456185702
9833,3.843674213540205
9834,4.871618729921797
9835,4.316336189696439
9836,3.985660479763964
9837,3.8741646102439105
9838,4.530487959328989
9839,2.739631145347632
9840,4.551529106789655
9841,3.2552230625235925
9842,4.003637719712973
9843,4.073756435008932
9844,4.01087487249778
9845,4.166862149235035
9846,3.538617683038622
9847,3.2394837032401522
9848,4.265705227662799
9849,4.029388476322394
9850,4.535214248546884
9851,4.343187895501023
9852,4.107714524606131
9853,3.2441284393664205
9854,2.883866316940247
9855,3.8231978407981093
9856,4.270936735039088
9857,4.037644890319173
9858,3.744569738322475
9859,4.4305625309662435
9860,3.735147366902653
9861,4.276225893251498
9862,4.194704861581347
9863,4.105450621463451
9864,4.118563276372992
9865,4.121616535095153
9866,2.8871026192564337
9867,3.70143444894945
9868,3.559096938109602
9869,4.294594830348144
9870,4.309323698997451
9871,4.2372790544399965
9872,4.2080642889119
9873,3.294113898442556
9874,4.207367173334218
9875,4.556192615310451
9876,3.5796287628917076
9877,4.111072732359101
9878,4.692262738626271
9879,3.9002520570181813
9880,4.234367400808995
9881,4.056660860464375
9882,3.8099877840546035
9883,3.350212002903579
9884,4.451223542271497
9885,4.220425195113212
9886,3.842508928817101
9887,4.45713492071844
9888,4.272445334081697
9889,3.773626699683394
9890,4.126685431537931
9891,3.487385269833928
9892,4.291052734763978
9893,4.583952026667639
9894,3.9430306249325247
9895,4.226239569899863
9896,3.982631365534754
9897,4.259275445571187
9898,3.8730523257268
9899,4.163511505661569
9900,3.392261498826313
9901,3.4731744240750846
9902,3.029332919995094
9903,4.130564280595002
9904,2.54018318131658
9905,3.9733112529681165
9906,4.075313556594342
9907,4.224827772880261
9908,4.269479179100806
9909,3.8915106132222532
9910,4.364595362943687
9911,3.435330610531696
9912,4.442164055706075
9913,4.220089642898379
9914,3.726234513313931
9915,4.475117616934631
9916,3.97031234618205
9917,3.143184301602343
9918,3.83806398554328
9919,4.205815470783057
9920,3.667766852676933
9921,4.119876934598819
9922,3.6266475201623005
9923,4.172744379953255
9924,3.684053397082815
9925,3.7717969334841976
9926,3.478968721616493
9927,3.812493112603944
9928,3.4816428165886784
9929,4.185078740428994
9930,4.094617976657075
9931,3.894588463680278
9932,3.7216917448222775
9933,3.870485067492727
9934,3.3754524432153046
9935,2.5533117041250133
9936,4.158991062974676
9937,4.270966084406249
9938,4.48871762846269
9939,3.754965825432718
9940,4.299006527074878
9941,3.350547543248121
9942,3.6835433888583378
9943,3.976496901941139
9944,3.9126974790922113
9945,4.690251129005091
9946,2.663484707542181
9947,3.9943793586506215
9948,3.034582062167557
9949,4.3866637456054605
9950,3.5232061363615195
9951,3.7205244059518456
9952,4.170169458863439
9953,3.9733412927348066
9954,2.6997623869305505
9955,3.853125458021487
9956,4.345666538896724
9957,4.318989922150403
9958,4.113731799648994
9959,4.459287118051643
9960,3.7510957966027894
9961,4.469182892268202
9962,4.11883689137256
9963,2.89080551456073
9964,4.002897215618653
9965,4.080374274814858
9966,3.820731974595208
9967,4.28131320018045
9968,3.721499184360594
9969,4.421386127501449
9970,2.6059770647920972
9971,3.830605706676275
9972,4.515978910171525
9973,3.6920167947007627
9974,3.5667794910645583
9975,4.268397656817957
9976,3.688620471544066
9977,4.19857488580958
9978,2.4468209756494774
9979,4.002361625021862
9980,4.086875177669933
9981,3.8757643426116073
9982,4.254977121166922
9983,3.9476654426048463
9984,3.4726936364423313
9985,4.196478116874295
9986,3.756914188550177
9987,4.291450357520006
9988,3.5731737560805654
9989,2.9872614839382696
9990,4.394666068160765
9991,3.832669684964272
9992,3.664460135073141
9993,3.929664980823438
9994,3.531445423240397
9995,3.7992468857502026
9996,4.502513085269538
9997,4.32052393252904
9998,4.02555348968814
9999,3.8503532838107084
10000,4.312919307671371
10001,4.333883539427944
10002,3.7062014373962833
10003,3.8778474617954553
10004,3.8584047711311653
10005,3.610961764222519
10006,4.021133865381808
10007,2.3399692160496084
10008,4.065434574338877
10009,4.024853905014643
10010,3.95603678013475
10011,3.699230677648167
10012,4.09513598418507
10013,3.8442697679636595
10014,3.44472859676214
10015,4.3098304970257155
10016,3.3560860849260217
10017,3.4798258745106097
10018,3.1111114796436805
10019,2.965678940627954
10020,3.629084836606304
10021,4.4660279390215685
10022,4.372220256373639
10023,4.029477791578385
10024,3.378461813834208
10025,3.6826380118602637
10026,4.165356573416442
10027,3.281118825360818
10028,3.8710593920439598
10029,4.607903043568955
10030,3.861751838721885
10031,3.7697218405715196
10032,3.4941316107242457
10033,3.892658823294764
10034,4.255425650091631
10035,3.894057585098892
10036,3.9716161086049997
10037,4.352687517328276
10038,3.62974920839575
10039,4.118737995823792
10040,4.288437180685751
10041,4.5630091861155995
10042,3.968047176517865
10043,4.180934540025812
10044,4.485676243955529
10045,4.085747245235389
10046,4.791571558086003
10047,3.46829004363256
10048,4.210895785771257
10049,4.285741228710757
10050,3.3325904893779565
10051,4.109021593220068
10052,3.933958917408975
10053,4.057775967360695
10054,2.329678281306676
10055,3.2894376905412894
10056,4.296859036355113
10057,3.9021268859327884
10058,4.50946656147409
10059,3.6746920533344163
10060,4.0489901861738264
10061,4.2872691472532996
10062,3.9796132632073253
10063,3.8952095365124575
10064,3.8164293101576496
10065,3.4936365620364183
10066,4.110561706557089
10067,3.9766522908318427
10068,3.817184593455
10069,3.7950750573255707
10070,4.038914352784354
10071,4.198349368780258
10072,3.788545140426716
10073,4.055264501047889
10074,4.030917725292782
10075,3.8155754836298845
10076,4.1091901953944365
10077,4.126962185819075
10078,3.895891572161463
10079,4.062898915948789
10080,3.712110547473234
10081,3.8893169348117587
10082,4.358610734582875
10083,3.902415971236621
10084,3.341400191476149
10085,3.822539647326785
10086,4.375376893531838
10087,4.443298574034252
10088,4.283549880481784
10089,2.333710361050059
10090,3.709483775102849
10091,4.428949542870471
10092,4.01412077501346
10093,3.9539661748896133
10094,4.0985947362776605
10095,4.33774234977429
10096,3.7647563991974478
10097,3.768844067619791
10098,4.555328442083401
10099,3.8584212515993204
10100,3.5452697617327216
10101,3.620639761255646
10102,4.516662183293205
10103,3.9891202830764323
10104,4.036031999643738
10105,3.7104794134232186
10106,3.8657061939245834
10107,3.6135053235209256
10108,4.072275214359813
10109,3.954051059347987
10110,4.335739653556201
10111,4.191428109645953
10112,4.068664199229177
10113,4.131573107324005
10114,3.0114684558511104
10115,4.3815244122522765
10116,3.299225060241569
10117,4.551108036519316
10118,3.9144953029771634
10119,3.333182363416976
10120,3.5862063049704513
10121,4.1888183322219685
10122,4.075085481535921
10123,3.6433036152111384
10124,4.1366980082374045
10125,3.04457830665482
10126,3.5663482475307022
10127,3.9669568716448076
10128,3.582069288723213
10129,3.9578751200953586
10130,4.025907568491281
10131,4.211628433253904
10132,4.221418336960573
10133,3.6014514767200296
10134,3.358843627042619
10135,3.6818655606432373
10136,4.356202397339162
10137,2.7979887968509565
10138,4.004897981209139
10139,4.056809685629864
10140,4.511280648873166
10141,3.877607649071495
10142,3.2196839911194237
10143,4.2648651716477115
10144,3.7973139377984015
10145,4.002587828125703
10146,4.10112506778883
10147,4.486109893548286
10148,4.039680686672514
10149,4.224610740134482
10150,3.2014276090197997
10151,4.652431199782612
10152,3.9808216949362256
10153,3.775606803533838
10154,3.8438256716885615
10155,3.5773603760256947
10156,4.025073732257198
10157,4.005505220316676
10158,4.180510606275151
10159,3.822951041408419
10160,2.466603554497043
10161,4.05157282331395
10162,4.165622259105319
10163,4.11372669303068
10164,2.873866134156637
10165,4.525508388048133
10166,3.6055945592341985
10167,3.570154745031861
10168,3.38328580819785
10169,3.878651655226795
10170,3.6241071582431625
10171,3.8417009761250913
10172,4.124702415457317
10173,4.1476978420449555
10174,4.1327506365714015
10175,4.070689227162486
10176,3.273355684999443
10177,4.153121749073781
10178,3.5505728856942
10179,3.822532215584518
10180,4.16719077478492
10181,3.890337265813275
10182,4.458998044820326
10183,3.3968461536330716
10184,4.018352469461904
10185,4.460988193792622
10186,4.269162969474215
10187,3.7055090047330537
10188,3.9318285283483116
10189,3.8603301366340528
10190,4.485820197481198
10191,3.7466309917399796
10192,3.87857145849313
10193,4.4033388389601065
10194,4.352571960352421
10195,4.209938412839773
10196,4.124128811309578
10197,4.267630147410701
10198,3.705206381232724
10199,3.71584012295624
10200,4.383087592981742
10201,4.439502587423439
10202,3.8463446439214968
10203,4.005657535295308
10204,4.435178836744348
10205,3.63966801088624
10206,3.4787891629245626
10207,3.9750679006582024
10208,4.171768508502385
10209,3.0734299163339402
10210,2.9017605224805507
10211,3.836589655419379
10212,4.15123391520178
10213,4.110885085534315
10214,4.02501462374674
10215,3.954316199577695
10216,3.450406114939411
10217,3.8972601894508903
10218,4.358091191956882
10219,3.9461632203534025
10220,4.326633769779402
10221,3.7279877640231964
10222,4.127813500054465
10223,3.510785479871888
10224,3.3677400850415276
10225,3.9892953065528602
10226,3.7567022164298427
10227,3.639836995643265
10228,3.4208520143001926
10229,3.8582523336846792
10230,3.7328868891265103
10231,3.897107554645878
10232,4.232461188490218
10233,3.6818488544435928
10234,4.069863964156189
10235,3.067378643089852
10236,5.260186984523763
10237,3.258541860494198
10238,3.786735673003943
10239,4.051751973098323
10240,2.5776852963690886
10241,4.076279560468143
10242,4.024016110855429
10243,3.920474740004039
10244,3.96778441494301
10245,4.278033278892284
10246,4.417786200222956
10247,4.442044209959746
10248,3.711804585405256
10249,4.289174022269632
10250,3.7247040203545447
10251,3.979439427405326
10252,4.034116041952704
10253,4.042587578411946
10254,3.664163657287074
10255,4.1705392136242825
10256,3.7585864616909803
10257,4.154997977888653
10258,4.46952864223656
10259,3.9637317309514652
10260,4.106884687142327
10261,3.7816498493655404
10262,3.9767590478924535
10263,3.0045997472293706
10264,4.241134038591488
10265,3.953688023995821
10266,3.853466040431977
10267,3.786173903759433
10268,4.117125588259542
10269,4.429770496828812
10270,3.051783405810703
10271,2.998682052744618
10272,4.334223159529407
10273,4.065805193077797
10274,3.902704167842276
10275,3.6644256606406613
10276,4.00336149838624
10277,4.6457717376819945
10278,4.372978895022773
10279,3.9441144086935096
10280,4.090302865983948
10281,4.100269141542327
10282,3.907739236633309
10283,3.782890482922464
10284,4.266713223865686
10285,4.80155663871198
10286,4.572159312491619
10287,3.244489064281577
10288,3.972721233936354
10289,4.1821198397590615
10290,3.6408064368345725
10291,4.112925741099515
10292,4.156304776432541
10293,3.7142282359564898
10294,3.7538402943834646
10295,4.313475897642964
10296,4.515739909008509
10297,3.5270820512151007
10298,3.5292619142677863
10299,4.094398793986819
10300,3.688093470456595
10301,4.150760987627926
10302,4.2212359923386185
10303,3.4482217172232614
10304,4.254808325851821
10305,4.033038939206735
10306,3.6620434265378914
10307,3.8567843134270263
10308,4.131550158871475
10309,3.879732129038213
10310,3.094702492216964
10311,3.746261137096827
10312,3.295807624305272
10313,3.697005788258171
10314,4.411758816858823
10315,4.005164891444114
10316,4.063942192657382
10317,3.807904476744427
10318,3.6374121724518425
10319,4.218236504350674
10320,3.8400307247492855
10321,4.188901175631525
10322,4.288189283110297
10323,4.176735236553905
10324,4.102392423784487
10325,3.814789228143364
10326,3.868700822237129
10327,3.9417375647302886
10328,4.120769381468347
10329,3.2093035824005365
10330,3.725899035966023
10331,4.055082299445313
10332,3.90927323302092
10333,4.005026855658752
10334,3.5661950085877407
10335,4.467065157957123
10336,4.102589664740673
10337,4.394037445257791
10338,2.822225372782137
10339,4.667993496757628
10340,3.9247829696231022
10341,4.493185390164456
10342,3.9294417060428724
10343,4.388680198079198
10344,3.086623061815268
10345,3.36034204099362
10346,3.579014289777311
10347,3.9076102368838748
10348,3.336044766114972
10349,4.254326798085383
10350,3.31113386208731
10351,3.688000413699034
10352,4.125562596313504
10353,3.35503759789392
10354,4.37427663814595
10355,3.867740709991297
10356,2.599128898705797
10357,3.9037299818291387
10358,4.234949669451229
10359,2.9897463335555035
10360,4.040735571106934
10361,3.743367280373932
10362,3.4668788271346282
10363,3.815223267345768
10364,3.9641028502044255
10365,4.040210563160043
10366,2.7274528545386767
10367,3.3303235506316664
10368,3.5593802470546243
10369,3.7628176915849494
10370,4.353453726351315
10371,3.8591934157122303
10372,4.372430821273173
10373,4.31827271620178
10374,3.8075028716679515
10375,3.9656356782348725
10376,3.8390001955015443
10377,4.296868459794771
10378,3.269980406499873
10379,4.189008586140037
10380,4.264906116657562
10381,4.405210478659315
10382,3.933218277870683
10383,4.424630618369829
10384,3.71110185727942
10385,3.960857686566044
10386,3.6173397869337784
10387,4.880385785130511
10388,3.7692820699617067
10389,4.098901796410379
10390,2.6031968800030825
10391,2.6996480151945694
10392,3.4169923161658398
10393,4.148934561863713
10394,4.169687653212801
10395,3.7239412961991656
10396,4.130524917154773
10397,4.247349357756198
10398,2.2824539831891646
10399,3.414317579943414
10400,3.8559919314823303
10401,4.520073638449972
10402,4.274082136271074
10403,4.539685166255513
10404,4.205208637509937
10405,4.329858718074174
10406,4.182721776608802
10407,3.5794065055723197
10408,3.170543570527773
10409,4.058861049694986
10410,3.7485473757358347
10411,3.845399047764032
10412,3.8568255937402807
10413,3.8801469025374486
10414,4.071082437679273
10415,3.691477606888526
10416,3.676358142355293
10417,2.5186901326971234
10418,4.250500372120765
10419,3.613944632110602
10420,3.9902441430517985
10421,3.892002802719824
10422,3.5750226919904478
10423,3.988224747417112
10424,4.354786194616053
10425,3.5761664274929497
10426,3.5933046846241963
10427,4.533832999970352
10428,2.6069251020203117
10429,3.9497793283948535
10430,3.914837123221403
10431,3.833451176611403
10432,4.203817745341572
10433,4.335516569361562
10434,4.217727753042148
10435,4.272537613101822
10436,4.671653334422903
10437,3.6391964150160794
10438,4.104936926623266
10439,3.7423033179087204
10440,3.8860953424941385
10441,3.944919123770354
10442,4.069288226368244
10443,4.214986957872304
10444,3.4421831843260775
10445,3.9950213790444273
10446,3.920570234637421
10447,3.9808227788060306
10448,4.130210941214083
10449,4.402258536126941
10450,4.3665314172692025
10451,3.6731413577050076
10452,4.149428891096246
10453,3.68892668458286
10454,4.28178896117037
10455,3.95710779129472
10456,4.109450043834948
10457,4.5372368785979065
10458,4.60682065346751
10459,4.367448106312084
10460,4.375392897283594
10461,3.8502028673448994
10462,3.4988274664191223
10463,3.9572718513916905
10464,2.7170342443140507
